Transaction_ID,Date,Year,Quarter,City,City_Tier,State,Category,Platform,Payment_Method,Revenue_USD,Revenue_INR,GST_Rate_Pct,Customer_Rating,Is_Returned,Device_Type,Internet_Type
IND-2000584,25-03-2021,2021,Q1,Delhi,Tier-1,Delhi,Toys & Games,Flipkart,UPI,64.58,5392,5,4.5,FALSE,Mobile,3G
IND-2000585,25-05-2024,2024,Q2,Chandigarh,Tier-2,Punjab,Fashion & Apparel,Myntra,Wallet,161.47,13483,18,2.6,FALSE,Mobile,5G
IND-2000586,23-02-2020,2020,Q1,Ahmedabad,Tier-2,Gujarat,Fashion & Apparel,Flipkart,Cash on Delivery,39.01,3257,18,3.4,FALSE,Desktop,5G
IND-2000587,25-05-2015,2015,Q2,Hyderabad,Tier-1,Telangana,Electronics,Amazon India,UPI,95.93,8010,18,4.4,FALSE,Desktop,4G
IND-2000588,04-08-2017,2017,Q3,Hyderabad,Tier-1,Telangana,Electronics,Amazon India,UPI,153.34,12804,5,3.3,TRUE,Mobile,4G
IND-2000589,31-01-2019,2019,Q1,Jaipur,Tier-2,Rajasthan,Health & Beauty,Amazon India,UPI,48.74,4070,28,3.6,TRUE,Mobile,3G
IND-2000590,05-07-2018,2018,Q3,Pune,Tier-1,Maharashtra,Sports & Outdoors,Myntra,Debit Card,147.7,12333,5,4.1,FALSE,Mobile,4G
IND-2000591,10-07-2021,2021,Q3,Chandigarh,Tier-2,Punjab,Automotive,Amazon India,Net Banking,630.06,52610,12,2.6,FALSE,Mobile,4G
IND-2000592,18-03-2021,2021,Q1,Jaipur,Tier-2,Rajasthan,Books & Media,Ajio,Debit Card,25.11,2097,18,2.7,FALSE,Desktop,5G
IND-2000593,15-02-2021,2021,Q1,Jaipur,Tier-2,Rajasthan,Health & Beauty,Myntra,UPI,39.25,3277,18,3.4,FALSE,Mobile,Broadband
IND-2000594,07-05-2020,2020,Q2,Delhi,Tier-1,Delhi,Toys & Games,BigBasket,UPI,64.49,5385,28,4.8,FALSE,Mobile,4G
IND-2000595,28-12-2019,2019,Q4,Mumbai,Tier-1,Maharashtra,Toys & Games,Amazon India,Cash on Delivery,38.67,3229,18,3.2,FALSE,Desktop,WiFi
IND-2000596,05-10-2015,2015,Q4,Delhi,Tier-1,Delhi,Fashion & Apparel,JioMart,BNPL,51.95,4338,28,4.3,FALSE,Desktop,5G
IND-2000597,04-11-2024,2024,Q4,Pune,Tier-1,Maharashtra,Health & Beauty,Myntra,Debit Card,59.21,4944,28,3.1,TRUE,Mobile,4G
IND-2000598,03-09-2017,2017,Q3,Pune,Tier-1,Maharashtra,Sports & Outdoors,Ajio,Credit Card,69.12,5772,12,4.7,FALSE,Mobile,4G
IND-2000599,15-06-2016,2016,Q2,Pune,Tier-1,Maharashtra,Automotive,Ajio,Credit Card,426.12,35581,12,3.2,FALSE,Mobile,4G
IND-2000600,15-08-2018,2018,Q3,Lucknow,Tier-2,Uttar Pradesh,Toys & Games,Tata Cliq,Credit Card,38.02,3175,18,4.3,TRUE,Mobile,WiFi
IND-2000601,24-06-2022,2022,Q2,Mumbai,Tier-1,Maharashtra,Sports & Outdoors,Meesho,Cash on Delivery,48.92,4085,12,4.4,FALSE,Mobile,WiFi
IND-2000602,07-11-2017,2017,Q4,Jaipur,Tier-2,Rajasthan,Toys & Games,JioMart,Debit Card,30.69,2563,28,2.7,FALSE,Mobile,Broadband
IND-2000603,21-11-2018,2018,Q4,Chandigarh,Tier-2,Punjab,Sports & Outdoors,Nykaa,BNPL,55.57,4640,5,3.7,FALSE,Tablet,5G
IND-2000604,30-05-2024,2024,Q2,Surat,Tier-2,Gujarat,Automotive,Ajio,UPI,398.25,33254,28,2.5,FALSE,Mobile,4G
IND-2000605,07-12-2015,2015,Q4,Mumbai,Tier-1,Maharashtra,Grocery & Food,Ajio,Net Banking,14.53,1213,18,2.8,FALSE,Mobile,3G
IND-2000606,09-10-2020,2020,Q4,Ahmedabad,Tier-2,Gujarat,Health & Beauty,JioMart,Credit Card,79.2,6613,5,3.6,FALSE,Tablet,WiFi
IND-2000607,21-02-2015,2015,Q1,Bengaluru,Tier-1,Karnataka,Books & Media,BigBasket,UPI,22.52,1880,18,4.6,FALSE,Mobile,4G
IND-2000608,20-03-2019,2019,Q1,Delhi,Tier-1,Delhi,Electronics,JioMart,UPI,480.74,40142,28,2.7,FALSE,Desktop,4G
IND-2000609,20-06-2024,2024,Q2,Lucknow,Tier-2,Uttar Pradesh,Toys & Games,Tata Cliq,BNPL,67.04,5598,18,4.9,FALSE,Mobile,5G
IND-2000610,10-12-2023,2023,Q4,Kolkata,Tier-1,West Bengal,Fashion & Apparel,Amazon India,Credit Card,84.25,7035,18,4.3,FALSE,Mobile,4G
IND-2000611,20-07-2021,2021,Q3,Ahmedabad,Tier-2,Gujarat,Toys & Games,Myntra,UPI,39.69,3314,28,4.3,FALSE,Desktop,5G
IND-2000612,27-06-2019,2019,Q2,Mumbai,Tier-1,Maharashtra,Automotive,Ajio,UPI,553.42,46211,5,2.8,FALSE,Mobile,Broadband
IND-2000613,22-02-2017,2017,Q1,Kolkata,Tier-1,West Bengal,Electronics,Ajio,Cash on Delivery,148.32,12385,12,4.6,FALSE,Desktop,4G
IND-2000614,26-08-2018,2018,Q3,Surat,Tier-2,Gujarat,Health & Beauty,JioMart,Credit Card,67.17,5609,18,4.7,FALSE,Mobile,5G
IND-2000615,27-10-2021,2021,Q4,Pune,Tier-1,Maharashtra,Electronics,Ajio,Cash on Delivery,385.69,32205,18,4,FALSE,Mobile,WiFi
IND-2000616,29-11-2020,2020,Q4,Mumbai,Tier-1,Maharashtra,Books & Media,BigBasket,Debit Card,76.78,6411,5,4.7,TRUE,Mobile,WiFi
IND-2000617,05-05-2024,2024,Q2,Pune,Tier-1,Maharashtra,Toys & Games,Flipkart,Wallet,78.55,6559,5,4.8,FALSE,Tablet,Broadband
IND-2000618,06-03-2016,2016,Q1,Delhi,Tier-1,Delhi,Books & Media,Flipkart,UPI,12.68,1059,12,4.9,FALSE,Mobile,5G
IND-2000619,25-01-2017,2017,Q1,Delhi,Tier-1,Delhi,Grocery & Food,BigBasket,Credit Card,48.72,4068,28,4,FALSE,Mobile,WiFi
IND-2000620,12-10-2018,2018,Q4,Kolkata,Tier-1,West Bengal,Health & Beauty,Amazon India,Net Banking,58.53,4887,18,4.7,FALSE,Mobile,Broadband
IND-2000621,22-07-2018,2018,Q3,Ahmedabad,Tier-2,Gujarat,Grocery & Food,Myntra,Credit Card,27.18,2270,18,3.3,FALSE,Mobile,4G
IND-2000622,23-11-2022,2022,Q4,Lucknow,Tier-2,Uttar Pradesh,Toys & Games,BigBasket,UPI,70.22,5863,28,4,FALSE,Mobile,3G
IND-2000623,10-07-2022,2022,Q3,Bengaluru,Tier-1,Karnataka,Toys & Games,BigBasket,UPI,57.09,4767,5,3.5,FALSE,Mobile,Broadband
IND-2000624,18-07-2021,2021,Q3,Delhi,Tier-1,Delhi,Home & Furniture,Ajio,BNPL,233.13,19466,18,3.8,FALSE,Mobile,4G
IND-2000625,07-11-2016,2016,Q4,Hyderabad,Tier-1,Telangana,Jewellery & Watches,Amazon India,Cash on Delivery,443.71,37050,18,3.4,FALSE,Mobile,Broadband
IND-2000626,19-05-2016,2016,Q2,Kolkata,Tier-1,West Bengal,Books & Media,Amazon India,Credit Card,21.03,1756,12,2.6,FALSE,Mobile,4G
IND-2000627,15-10-2021,2021,Q4,Mumbai,Tier-1,Maharashtra,Sports & Outdoors,Tata Cliq,UPI,72.36,6042,5,4.3,FALSE,Mobile,WiFi
IND-2000628,14-03-2015,2015,Q1,Ahmedabad,Tier-2,Gujarat,Toys & Games,Snapdeal,Credit Card,36.17,3020,28,4.2,FALSE,Mobile,WiFi
IND-2000629,06-09-2022,2022,Q3,Hyderabad,Tier-1,Telangana,Sports & Outdoors,Amazon India,Debit Card,114.25,9540,28,4.1,FALSE,Desktop,4G
IND-2000630,28-01-2019,2019,Q1,Kolkata,Tier-1,West Bengal,Home & Furniture,Nykaa,Debit Card,271.79,22694,5,3,FALSE,Mobile,5G
IND-2000631,09-04-2023,2023,Q2,Bengaluru,Tier-1,Karnataka,Grocery & Food,Flipkart,UPI,27.15,2267,28,4.9,FALSE,Mobile,4G
IND-2000632,07-03-2021,2021,Q1,Kolkata,Tier-1,West Bengal,Toys & Games,Meesho,Debit Card,32.28,2695,18,3,FALSE,Mobile,5G
IND-2000633,16-05-2023,2023,Q2,Pune,Tier-1,Maharashtra,Sports & Outdoors,BigBasket,Debit Card,119.73,9997,18,4.5,TRUE,Mobile,5G
IND-2000634,13-11-2020,2020,Q4,Chennai,Tier-1,Tamil Nadu,Home & Furniture,BigBasket,Wallet,266.65,22265,18,4.1,FALSE,Tablet,5G
IND-2000635,25-11-2022,2022,Q4,Surat,Tier-2,Gujarat,Toys & Games,Amazon India,Cash on Delivery,59.13,4937,18,3.2,FALSE,Desktop,4G
IND-2000636,02-05-2020,2020,Q2,Pune,Tier-1,Maharashtra,Sports & Outdoors,Ajio,Credit Card,137.31,11465,28,4.5,FALSE,Desktop,4G
IND-2000637,21-03-2020,2020,Q1,Kolkata,Tier-1,West Bengal,Books & Media,Amazon India,UPI,20.63,1723,28,4,FALSE,Desktop,5G
IND-2000638,23-06-2022,2022,Q2,Surat,Tier-2,Gujarat,Jewellery & Watches,Flipkart,Net Banking,400.17,33414,5,4.1,TRUE,Mobile,4G
IND-2000639,19-08-2020,2020,Q3,Bengaluru,Tier-1,Karnataka,Automotive,Tata Cliq,Net Banking,249.91,20867,18,2.9,FALSE,Mobile,5G
IND-2000640,05-11-2019,2019,Q4,Kolkata,Tier-1,West Bengal,Fashion & Apparel,Myntra,UPI,31.35,2618,28,4.6,FALSE,Mobile,4G
IND-2000641,27-01-2023,2023,Q1,Chennai,Tier-1,Tamil Nadu,Fashion & Apparel,Tata Cliq,Debit Card,59.54,4972,28,3.2,FALSE,Mobile,3G
IND-2000642,07-04-2020,2020,Q2,Delhi,Tier-1,Delhi,Jewellery & Watches,Flipkart,Debit Card,222.24,18557,5,4.1,TRUE,Desktop,Broadband
IND-2000643,30-01-2018,2018,Q1,Kolkata,Tier-1,West Bengal,Sports & Outdoors,Myntra,Debit Card,82.12,6857,5,4.5,FALSE,Mobile,4G
IND-2000644,20-03-2018,2018,Q1,Pune,Tier-1,Maharashtra,Fashion & Apparel,Tata Cliq,Credit Card,66.75,5574,5,4.8,FALSE,Desktop,5G
IND-2000645,23-09-2019,2019,Q3,Chandigarh,Tier-2,Punjab,Sports & Outdoors,JioMart,Debit Card,71.29,5953,18,3.5,FALSE,Mobile,5G
IND-2000646,23-09-2020,2020,Q3,Bengaluru,Tier-1,Karnataka,Toys & Games,Myntra,UPI,58.39,4876,12,5,FALSE,Mobile,WiFi
IND-2000647,23-06-2018,2018,Q2,Ahmedabad,Tier-2,Gujarat,Electronics,Flipkart,UPI,212.14,17714,18,4.2,FALSE,Mobile,4G
IND-2000648,28-11-2024,2024,Q4,Mumbai,Tier-1,Maharashtra,Health & Beauty,Snapdeal,Credit Card,97.74,8161,12,3.9,FALSE,Mobile,3G
IND-2000649,17-01-2019,2019,Q1,Mumbai,Tier-1,Maharashtra,Electronics,BigBasket,UPI,319.44,26673,12,4.9,FALSE,Mobile,3G
IND-2000650,02-10-2021,2021,Q4,Ahmedabad,Tier-2,Gujarat,Books & Media,Flipkart,UPI,19.88,1660,12,4.5,FALSE,Desktop,WiFi
IND-2000651,12-01-2016,2016,Q1,Mumbai,Tier-1,Maharashtra,Health & Beauty,Myntra,BNPL,26.65,2225,18,4,FALSE,Desktop,4G
IND-2000652,12-07-2021,2021,Q3,Surat,Tier-2,Gujarat,Toys & Games,Meesho,Wallet,64.57,5392,5,4.6,FALSE,Tablet,WiFi
IND-2000653,08-02-2018,2018,Q1,Chennai,Tier-1,Tamil Nadu,Health & Beauty,Flipkart,UPI,95.66,7988,18,4.4,TRUE,Mobile,5G
IND-2000654,23-07-2022,2022,Q3,Chandigarh,Tier-2,Punjab,Health & Beauty,JioMart,UPI,82.52,6890,28,2.7,FALSE,Mobile,4G
IND-2000655,05-12-2023,2023,Q4,Chennai,Tier-1,Tamil Nadu,Electronics,Tata Cliq,Debit Card,293.81,24533,28,3.3,FALSE,Mobile,4G
IND-2000656,24-03-2017,2017,Q1,Delhi,Tier-1,Delhi,Books & Media,Meesho,UPI,24.01,2005,18,3.6,FALSE,Desktop,Broadband
IND-2000657,02-06-2017,2017,Q2,Delhi,Tier-1,Delhi,Automotive,Tata Cliq,UPI,222.14,18549,5,3.1,FALSE,Tablet,WiFi
IND-2000658,14-04-2017,2017,Q2,Chandigarh,Tier-2,Punjab,Grocery & Food,Meesho,Credit Card,34.24,2859,12,3.3,FALSE,Mobile,5G
IND-2000659,30-03-2022,2022,Q1,Chandigarh,Tier-2,Punjab,Grocery & Food,Myntra,Net Banking,42.57,3555,28,4.4,FALSE,Mobile,WiFi
IND-2000660,30-07-2021,2021,Q3,Mumbai,Tier-1,Maharashtra,Automotive,Snapdeal,Debit Card,407,33984,18,3.7,FALSE,Mobile,3G
IND-2000661,12-05-2018,2018,Q2,Pune,Tier-1,Maharashtra,Jewellery & Watches,JioMart,UPI,250.32,20902,12,3.6,FALSE,Mobile,4G
IND-2000662,29-04-2018,2018,Q2,Delhi,Tier-1,Delhi,Grocery & Food,Snapdeal,Debit Card,29.17,2436,18,3.3,FALSE,Mobile,4G
IND-2000663,18-02-2016,2016,Q1,Surat,Tier-2,Gujarat,Sports & Outdoors,Nykaa,UPI,44.62,3726,28,3.5,FALSE,Mobile,5G
IND-2000664,19-08-2020,2020,Q3,Mumbai,Tier-1,Maharashtra,Toys & Games,Flipkart,Debit Card,48.5,4050,18,3.2,FALSE,Mobile,5G
IND-2000665,16-06-2016,2016,Q2,Surat,Tier-2,Gujarat,Grocery & Food,BigBasket,Debit Card,34.3,2864,5,4.6,TRUE,Mobile,WiFi
IND-2000666,20-12-2021,2021,Q4,Chandigarh,Tier-2,Punjab,Automotive,Myntra,UPI,516.9,43161,5,4.5,FALSE,Mobile,3G
IND-2000667,11-02-2021,2021,Q1,Lucknow,Tier-2,Uttar Pradesh,Automotive,Ajio,Net Banking,365.43,30513,12,3.8,FALSE,Mobile,4G
IND-2000668,09-02-2021,2021,Q1,Hyderabad,Tier-1,Telangana,Books & Media,Nykaa,UPI,27.42,2290,18,3.3,FALSE,Mobile,4G
IND-2000669,27-10-2019,2019,Q4,Chennai,Tier-1,Tamil Nadu,Sports & Outdoors,Snapdeal,UPI,125.41,10472,18,3.1,FALSE,Mobile,4G
IND-2000670,13-10-2018,2018,Q4,Bengaluru,Tier-1,Karnataka,Fashion & Apparel,Tata Cliq,UPI,40.98,3422,18,3,TRUE,Desktop,4G
IND-2000671,25-04-2016,2016,Q2,Pune,Tier-1,Maharashtra,Jewellery & Watches,Amazon India,UPI,251.87,21031,12,3.5,FALSE,Mobile,4G
IND-2000672,26-06-2018,2018,Q2,Jaipur,Tier-2,Rajasthan,Home & Furniture,Tata Cliq,Debit Card,134.46,11227,18,2.6,FALSE,Tablet,5G
IND-2000673,21-04-2015,2015,Q2,Hyderabad,Tier-1,Telangana,Health & Beauty,Meesho,UPI,45.22,3776,18,2.9,FALSE,Mobile,4G
IND-2000674,15-08-2015,2015,Q3,Mumbai,Tier-1,Maharashtra,Health & Beauty,BigBasket,Cash on Delivery,20.31,1696,18,3.2,FALSE,Desktop,Broadband
IND-2000675,29-03-2016,2016,Q1,Lucknow,Tier-2,Uttar Pradesh,Fashion & Apparel,Nykaa,Cash on Delivery,63.74,5322,18,3,TRUE,Desktop,3G
IND-2000676,26-11-2016,2016,Q4,Bengaluru,Tier-1,Karnataka,Health & Beauty,Myntra,UPI,28.58,2386,5,4.1,FALSE,Desktop,4G
IND-2000677,17-10-2017,2017,Q4,Delhi,Tier-1,Delhi,Toys & Games,Nykaa,Debit Card,43.31,3616,18,4.5,FALSE,Mobile,WiFi
IND-2000678,21-01-2016,2016,Q1,Pune,Tier-1,Maharashtra,Jewellery & Watches,Myntra,BNPL,376.23,31415,28,3.9,FALSE,Mobile,4G
IND-2000679,02-07-2017,2017,Q3,Kolkata,Tier-1,West Bengal,Jewellery & Watches,Myntra,Wallet,252.55,21088,28,3.4,TRUE,Desktop,5G
IND-2000680,28-03-2019,2019,Q1,Jaipur,Tier-2,Rajasthan,Home & Furniture,Myntra,Wallet,221.79,18519,12,4.9,FALSE,Desktop,5G
IND-2000681,30-04-2020,2020,Q2,Lucknow,Tier-2,Uttar Pradesh,Books & Media,Myntra,UPI,27.05,2259,5,3,FALSE,Mobile,4G
IND-2000682,12-03-2024,2024,Q1,Mumbai,Tier-1,Maharashtra,Jewellery & Watches,Flipkart,UPI,576.1,48104,12,4,FALSE,Desktop,4G
IND-2000683,29-05-2024,2024,Q2,Chandigarh,Tier-2,Punjab,Books & Media,Snapdeal,UPI,37.79,3155,18,3.4,TRUE,Mobile,Broadband
IND-2000684,31-05-2020,2020,Q2,Surat,Tier-2,Gujarat,Electronics,Tata Cliq,Credit Card,254.13,21220,18,3.1,FALSE,Mobile,4G
IND-2000685,04-06-2016,2016,Q2,Lucknow,Tier-2,Uttar Pradesh,Automotive,Myntra,UPI,325.27,27160,5,4.4,FALSE,Mobile,Broadband
IND-2000686,18-03-2021,2021,Q1,Pune,Tier-1,Maharashtra,Grocery & Food,Nykaa,UPI,43.5,3632,5,3.2,FALSE,Mobile,WiFi
IND-2000687,25-08-2023,2023,Q3,Pune,Tier-1,Maharashtra,Grocery & Food,Ajio,Net Banking,32.25,2693,18,4.2,FALSE,Mobile,5G
IND-2000688,06-01-2023,2023,Q1,Chennai,Tier-1,Tamil Nadu,Books & Media,Nykaa,Credit Card,32.74,2734,12,4.7,FALSE,Mobile,WiFi
IND-2000689,20-06-2022,2022,Q2,Chandigarh,Tier-2,Punjab,Jewellery & Watches,Flipkart,Debit Card,307.7,25693,18,4.6,FALSE,Mobile,5G
IND-2000690,04-03-2022,2022,Q1,Kolkata,Tier-1,West Bengal,Home & Furniture,Tata Cliq,UPI,179.46,14985,28,4.3,FALSE,Mobile,4G
IND-2000691,22-01-2016,2016,Q1,Jaipur,Tier-2,Rajasthan,Sports & Outdoors,Meesho,UPI,69.25,5782,18,3.7,FALSE,Mobile,4G
IND-2000692,01-03-2019,2019,Q1,Pune,Tier-1,Maharashtra,Toys & Games,Ajio,BNPL,43.35,3620,5,2.5,FALSE,Mobile,4G
IND-2000693,31-10-2018,2018,Q4,Lucknow,Tier-2,Uttar Pradesh,Health & Beauty,Amazon India,Credit Card,46.17,3855,18,4,FALSE,Mobile,4G
IND-2000694,22-11-2022,2022,Q4,Hyderabad,Tier-1,Telangana,Automotive,BigBasket,Credit Card,758.96,63373,12,3.7,FALSE,Mobile,WiFi
IND-2000695,21-10-2019,2019,Q4,Chennai,Tier-1,Tamil Nadu,Fashion & Apparel,Flipkart,Debit Card,94.32,7876,18,3.1,TRUE,Desktop,4G
IND-2000696,20-11-2015,2015,Q4,Chandigarh,Tier-2,Punjab,Health & Beauty,Tata Cliq,Credit Card,39.46,3295,18,3.1,FALSE,Mobile,WiFi
IND-2000697,30-10-2019,2019,Q4,Chandigarh,Tier-2,Punjab,Health & Beauty,Snapdeal,UPI,41.54,3469,18,4.5,FALSE,Desktop,WiFi
IND-2000698,23-09-2016,2016,Q3,Mumbai,Tier-1,Maharashtra,Toys & Games,Meesho,Cash on Delivery,41.53,3468,12,4.2,FALSE,Mobile,4G
IND-2000699,16-09-2018,2018,Q3,Bengaluru,Tier-1,Karnataka,Home & Furniture,Flipkart,Credit Card,131.25,10959,28,3.2,FALSE,Desktop,4G
IND-2000700,27-01-2015,2015,Q1,Bengaluru,Tier-1,Karnataka,Fashion & Apparel,JioMart,Debit Card,47.69,3982,12,3.9,TRUE,Mobile,5G
IND-2000701,23-01-2020,2020,Q1,Hyderabad,Tier-1,Telangana,Health & Beauty,Ajio,Cash on Delivery,62.39,5210,12,3,TRUE,Mobile,4G
IND-2000702,13-02-2022,2022,Q1,Chennai,Tier-1,Tamil Nadu,Jewellery & Watches,Amazon India,UPI,294.58,24597,18,2.7,FALSE,Desktop,4G
IND-2000703,08-04-2024,2024,Q2,Jaipur,Tier-2,Rajasthan,Home & Furniture,Flipkart,Credit Card,181.34,15142,28,3,FALSE,Mobile,4G
IND-2000704,10-12-2021,2021,Q4,Hyderabad,Tier-1,Telangana,Sports & Outdoors,Nykaa,Debit Card,71.96,6009,28,3.4,FALSE,Mobile,5G
IND-2000705,30-12-2021,2021,Q4,Ahmedabad,Tier-2,Gujarat,Automotive,Myntra,Net Banking,315.2,26319,28,4,FALSE,Desktop,WiFi
IND-2000706,18-02-2018,2018,Q1,Jaipur,Tier-2,Rajasthan,Jewellery & Watches,Ajio,Credit Card,238.4,19906,5,3.2,FALSE,Mobile,WiFi
IND-2000707,08-02-2019,2019,Q1,Chennai,Tier-1,Tamil Nadu,Health & Beauty,Meesho,Wallet,58.51,4886,18,4,FALSE,Mobile,WiFi
IND-2000708,26-09-2023,2023,Q3,Surat,Tier-2,Gujarat,Jewellery & Watches,Nykaa,Debit Card,492.31,41108,18,3.8,FALSE,Mobile,4G
IND-2000709,23-05-2017,2017,Q2,Ahmedabad,Tier-2,Gujarat,Books & Media,Ajio,UPI,25.61,2138,18,3.7,TRUE,Mobile,4G
IND-2000710,08-04-2019,2019,Q2,Ahmedabad,Tier-2,Gujarat,Automotive,Tata Cliq,Net Banking,423.2,35337,18,3.4,FALSE,Mobile,4G
IND-2000711,24-12-2021,2021,Q4,Hyderabad,Tier-1,Telangana,Electronics,Nykaa,Debit Card,388.86,32470,12,3.1,FALSE,Tablet,WiFi
IND-2000712,29-11-2022,2022,Q4,Chandigarh,Tier-2,Punjab,Electronics,Meesho,Debit Card,201.84,16854,18,4.5,FALSE,Desktop,4G
IND-2000713,21-12-2021,2021,Q4,Surat,Tier-2,Gujarat,Health & Beauty,Ajio,Debit Card,39.96,3337,18,2.9,FALSE,Mobile,4G
IND-2000714,20-12-2018,2018,Q4,Ahmedabad,Tier-2,Gujarat,Health & Beauty,Tata Cliq,Cash on Delivery,52.55,4388,5,3.9,FALSE,Mobile,Broadband
IND-2000715,11-06-2019,2019,Q2,Bengaluru,Tier-1,Karnataka,Grocery & Food,Amazon India,Net Banking,39.19,3272,18,2.8,TRUE,Mobile,5G
IND-2000716,13-11-2019,2019,Q4,Chandigarh,Tier-2,Punjab,Home & Furniture,Tata Cliq,Net Banking,123.85,10341,18,3.5,FALSE,Mobile,4G
IND-2000717,07-07-2016,2016,Q3,Mumbai,Tier-1,Maharashtra,Sports & Outdoors,Myntra,Debit Card,45.4,3791,12,4.9,FALSE,Desktop,WiFi
IND-2000718,23-01-2023,2023,Q1,Kolkata,Tier-1,West Bengal,Health & Beauty,JioMart,UPI,84.19,7030,28,3.1,FALSE,Desktop,WiFi
IND-2000719,18-02-2020,2020,Q1,Mumbai,Tier-1,Maharashtra,Jewellery & Watches,Meesho,UPI,740.61,61841,12,2.7,FALSE,Tablet,5G
IND-2000720,13-04-2015,2015,Q2,Kolkata,Tier-1,West Bengal,Fashion & Apparel,BigBasket,BNPL,26.28,2194,5,2.5,TRUE,Mobile,5G
IND-2000721,25-07-2016,2016,Q3,Lucknow,Tier-2,Uttar Pradesh,Jewellery & Watches,Nykaa,UPI,184.67,15420,18,4.3,FALSE,Desktop,Broadband
IND-2000722,20-09-2016,2016,Q3,Jaipur,Tier-2,Rajasthan,Fashion & Apparel,Tata Cliq,Debit Card,64.45,5382,18,4.5,FALSE,Desktop,4G
IND-2000723,16-08-2015,2015,Q3,Delhi,Tier-1,Delhi,Grocery & Food,Ajio,Credit Card,39.28,3280,12,4.3,FALSE,Mobile,4G
IND-2000724,02-07-2015,2015,Q3,Pune,Tier-1,Maharashtra,Automotive,Amazon India,Net Banking,300.33,25078,18,3.5,FALSE,Mobile,4G
IND-2000725,28-06-2017,2017,Q2,Delhi,Tier-1,Delhi,Jewellery & Watches,Amazon India,Cash on Delivery,208.42,17403,12,3.1,TRUE,Mobile,4G
IND-2000726,22-01-2016,2016,Q1,Surat,Tier-2,Gujarat,Health & Beauty,Amazon India,Debit Card,29.11,2431,12,4.1,FALSE,Mobile,WiFi
IND-2000727,12-07-2017,2017,Q3,Lucknow,Tier-2,Uttar Pradesh,Electronics,BigBasket,Net Banking,264.02,22046,12,4.1,FALSE,Tablet,5G
IND-2000728,18-03-2019,2019,Q1,Delhi,Tier-1,Delhi,Home & Furniture,Meesho,Net Banking,255.86,21364,28,3.8,TRUE,Mobile,5G
IND-2000729,25-04-2016,2016,Q2,Delhi,Tier-1,Delhi,Sports & Outdoors,Flipkart,Credit Card,76.02,6348,12,2.9,FALSE,Mobile,WiFi
IND-2000730,04-05-2021,2021,Q2,Chennai,Tier-1,Tamil Nadu,Jewellery & Watches,Flipkart,Cash on Delivery,524.22,43772,12,2.9,FALSE,Mobile,4G
IND-2000731,23-04-2023,2023,Q2,Hyderabad,Tier-1,Telangana,Toys & Games,Myntra,Debit Card,70.08,5852,28,3.1,FALSE,Mobile,4G
IND-2000732,07-06-2023,2023,Q2,Bengaluru,Tier-1,Karnataka,Automotive,BigBasket,UPI,262.93,21955,28,4.2,FALSE,Desktop,4G
IND-2000733,18-02-2019,2019,Q1,Chandigarh,Tier-2,Punjab,Books & Media,Snapdeal,Debit Card,58.63,4896,12,3.8,FALSE,Desktop,4G
IND-2000734,11-03-2024,2024,Q1,Hyderabad,Tier-1,Telangana,Sports & Outdoors,Flipkart,Cash on Delivery,94.83,7918,5,3.8,FALSE,Mobile,5G
IND-2000735,05-09-2021,2021,Q3,Jaipur,Tier-2,Rajasthan,Jewellery & Watches,Amazon India,UPI,586.5,48973,28,3.6,FALSE,Mobile,WiFi
IND-2000736,10-04-2021,2021,Q2,Chennai,Tier-1,Tamil Nadu,Fashion & Apparel,Snapdeal,Debit Card,78.45,6551,18,4.9,FALSE,Mobile,4G
IND-2000737,24-06-2019,2019,Q2,Lucknow,Tier-2,Uttar Pradesh,Health & Beauty,Amazon India,Credit Card,41.62,3475,28,2.9,FALSE,Mobile,Broadband
IND-2000738,12-02-2015,2015,Q1,Surat,Tier-2,Gujarat,Automotive,Flipkart,UPI,204.06,17039,18,4.6,FALSE,Mobile,5G
IND-2000739,16-03-2016,2016,Q1,Bengaluru,Tier-1,Karnataka,Electronics,Ajio,BNPL,228.74,19100,18,3.5,FALSE,Mobile,Broadband
IND-2000740,23-11-2021,2021,Q4,Surat,Tier-2,Gujarat,Fashion & Apparel,Tata Cliq,UPI,73.49,6136,18,3.6,FALSE,Mobile,5G
IND-2000741,16-09-2023,2023,Q3,Jaipur,Tier-2,Rajasthan,Books & Media,Nykaa,Credit Card,47.49,3965,28,3.1,FALSE,Mobile,WiFi
IND-2000742,22-09-2018,2018,Q3,Bengaluru,Tier-1,Karnataka,Jewellery & Watches,Nykaa,UPI,247.27,20647,18,3.5,TRUE,Mobile,WiFi
IND-2000743,13-07-2021,2021,Q3,Pune,Tier-1,Maharashtra,Health & Beauty,Amazon India,UPI,76.91,6422,18,4,FALSE,Mobile,3G
IND-2000744,21-04-2021,2021,Q2,Ahmedabad,Tier-2,Gujarat,Health & Beauty,Snapdeal,Cash on Delivery,75.7,6321,28,4.9,FALSE,Desktop,5G
IND-2000745,14-11-2022,2022,Q4,Kolkata,Tier-1,West Bengal,Automotive,Meesho,UPI,498.31,41609,28,4,TRUE,Desktop,5G
IND-2000746,29-04-2017,2017,Q2,Surat,Tier-2,Gujarat,Sports & Outdoors,Amazon India,UPI,51.72,4319,18,3.5,FALSE,Mobile,4G
